day_index,asof_or_hold,n_layers,gross_exposure,gross_return,two_way_turnover,cost,net_return,nav,drawdown
1,2026-08-11,1,0.1,-0.0008339740311311384,0.09999999999999803,0.0005999999999999882,-0.0014339740311311265,0.9985660259688689,-0.0014339740311311022
2,2026-08-12,2,0.2,-0.000229641290835933,0.09999999999999803,0.0005999999999999882,-0.0008296412908359212,0.9977375743620992,-0.0022624256379008
3,2026-08-13,3,0.30000000000000004,-0.0012025602348968178,0.09999999999999803,0.0005999999999999882,-0.001802560234896806,0.9959390922856917,-0.004060907714308337
4,2026-08-14,4,0.4,-0.0038298618532986335,0.09999999999999803,0.0005999999999999882,-0.004429861853298622,0.9915272196925664,-0.008472780307433592
5,2026-08-17,5,0.5,0.0007565922662746759,0.09999999999999803,0.0005999999999999882,0.00015659226627468762,0.9916824851869711,-0.008317514813028892
6,2026-08-18,6,0.6000000000000001,0.01810840235671122,0.09999999999999837,0.0005999999999999902,0.01750840235671123,1.0090452611477279,0.0
7,2026-08-19,7,0.7000000000000001,0.002773889414801779,0.09999999999999837,0.0005999999999999902,0.002173889414801789,1.0112388139599928,0.0
8,2026-08-20,8,0.8,-0.004744965322509987,0.09999999999999837,0.0005999999999999902,-0.005344965322509977,1.0058337775666006,-0.0053449653225098315
9,2026-08-21,9,0.9,0.008602356473130155,0.09999999999999837,0.0005999999999999902,0.008002356473130166,1.0138828180074038,0.0
10,2026-08-24,10,1.0,0.0016503223036839184,0.09999999999999837,0.0005999999999999902,0.001050322303683928,1.014947721744479,0.0
11,2026-08-25,10,1.0,0.005588215227725096,0.127466150870404,0.000764796905222424,0.0048234183225026725,1.0198432391819234,0.0
12,2026-08-26,10,1.0,-0.025851408086002736,0.12746615087040417,0.000764796905222425,-0.026616204991225162,0.9926988824689422,-0.02661620499122519
13,2026-08-27,10,1.0,0.012512585469666888,0.12398452611218333,0.0007439071566731,0.011768678312993788,1.0043816362783877,-0.015160764232685753
14,2026-08-28,10,1.0,-0.008908616192379782,0.1224371373307527,0.0007346228239845162,-0.009643239016364298,0.9946961440961082,-0.024657804375883496
15,2026-08-31,10,1.0,0.0234142529384507,0.11373307543520261,0.0006823984526112157,0.022731854485839482,1.0173074321013265,-0.0024864675110569667
16,2026-09-01,10,1.0,0.0026520281366554633,0.12015503875968928,0.0007209302325581357,0.0019310979040973275,1.01927195235128,-0.0005601712191587449
17,2026-09-02,10,1.0,-0.006621168882014427,0.11337209302325531,0.0006802325581395319,-0.007301401440153959,1.0118298386504738,-0.007857482624366474
18,2026-09-03,10,1.0,0.02483759202273154,0.11976744186046448,0.0007186046511627869,0.024118987371568753,1.0362341497510612,0.0
19,hold+1,9,0.9,-0.028675373782753096,0.09999999999999835,0.0005999999999999902,-0.029275373782753085,1.0058980076906454,-0.029275373782753245
20,hold+2,8,0.8,0.007706793310915892,0.09999999999999834,0.0005999999999999901,0.007106793310915902,1.013046716923165,-0.02237663450241112
21,hold+3,7,0.7000000000000001,-0.0021839815824329597,0.09999999999999833,0.00059999999999999,-0.0027839815824329496,1.0102264135211068,-0.02509831994651246
22,hold+4,6,0.6000000000000001,0.0023574577241756425,0.09999999999999835,0.0005999999999999902,0.0017574577241756522,1.0120018437347158,-0.02338497145859053
23,hold+5,5,0.5,0.003291021432903667,0.09999999999999837,0.0005999999999999902,0.0026910214329036765,1.014725162386344,-0.020756879485089752
24,hold+6,4,0.4,-0.004176755573033529,0.10000000000000098,0.0006000000000000059,-0.004776755573033535,1.0098780683118176,-0.025434484518364164
25,hold+7,3,0.30000000000000004,-0.001923216422474218,0.09999999999999967,0.000599999999999998,-0.002523216422474216,1.0073299273851566,-0.02789352423180458
26,hold+8,2,0.2,-0.0044625929687287826,0.09999999999999967,0.000599999999999998,-0.005062592968728781,1.0022302259775864,-0.03281490364088435
27,hold+9,1,0.1,-0.0003830243778276873,0.09999999999999967,0.000599999999999998,-0.0009830243778276852,1.0012450092332545,-0.03376567016847709
